company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Yoakum Police Department,Northside I.S.D. Police Dept.,Special jurisdiction,83, , , , , ,5619 Grissom Road, , ,San Antonio,TX,Bexar,78238, , , , ,48029,"5619 Grissom Road, San Antonio, TX 78238",29.4859063,-98.6261406
Yoakum Police Department,Missouri City Police Department,Local police department,75, , , , , ,3849 Cartwright Road, , ,Missouri City,TX,Fort Bend,77459, , , , ,48157,"3849 Cartwright Road, Missouri City, TX 77459",29.5819893,-95.5670746
Yoakum Police Department,Guadalupe County Sheriff's Office,Sheriff's office,75, , , , , ,565 River Rd, , ,Seguin,TX,Guadalupe,78155, , , , ,48187,"565 River Rd, Seguin, TX 78155",29.5537456,-98.0188646
Yoakum Police Department,San Antonio I.S.D. Police Dept.,Special jurisdiction,71, , , , , ,1702 N. Alamo, , ,San Antonio,TX,Bexar,78215, , , , ,48029,"1702 N. Alamo, San Antonio, TX 78215",29.4413275,-98.475801
Yoakum Police Department,Pflugerville Police Department,Local police department,70, , , , , ,1611 E. Pfennig Ln.,PO Box 679, ,Pflugerville,TX,Travis,78691, , , , ,48453,"1611 E. Pfennig Ln., Pflugerville, TX 78691",30.4512569,-97.6073881
Yoakum Police Department,Austin I.S.D. Police Department,Special jurisdiction,70, , , , , ,"1111 W 6Th St, C-120", , ,Austin,TX,Travis,78703, , , , ,48453,"1111 W 6Th St, C-120, Austin, TX 78703",30.2721831,-97.756345
Yoakum Police Department,Bastrop County Sheriff's Office,Sheriff's office,69, , , , , ,200 Jackson St, , ,Bastrop,TX,Bastrop,78602, , , , ,48021,"200 Jackson St, Bastrop, TX 78602",30.1015906,-97.3086258
Yoakum Police Department,San Antonio Airport Police,Special jurisdiction,66, , , , , ,9800 Airport Blvd,Dept of Aviation, ,San Antonio,TX,Bexar,78216, , , , ,48029,"9800 Airport Blvd, San Antonio, TX 78216",29.5264362,-98.4732642
Yoakum Police Department,Rosenberg Police Department,Local police department,63, , , , , ,2120 4Th St., , ,Rosenberg,TX,Fort Bend,77471, , , , ,48157,"2120 4Th St., Rosenberg, TX 77471",29.545918,-95.806096
Yoakum Police Department,Nueces County Sheriff's Office,Sheriff's office,60, , , , , ,901 Leopard St,PO Box 1940, ,Corpus Christi,TX,Nueces,78401, , , , ,48355,"901 Leopard St, Corpus Christi, TX 78401",27.7949362,-97.4003847
Yoakum Police Department,Alamo Community College District Police,Special jurisdiction,55, , , , , ,"201 W Sheridan, Bldg C", , ,San Antonio,TX,Bexar,78204, , , , ,48029,"201 W Sheridan, Bldg C, San Antonio, TX 78204",29.4163997,-98.4978584
Yoakum Police Department,Austin Community College District Police,Special jurisdiction,55, , , , , ,9101 Tuscany Way, , ,Austin,TX,Travis,78754, , , , ,48453,"9101 Tuscany Way, Austin, TX 78754",30.3387619,-97.6620475
Yoakum Police Department,North East I.S.D. Police Dept.,Special jurisdiction,52, , , , , ,8961 Tesoro, , ,San Antonio,TX,Bexar,78217, , , , ,48029,"8961 Tesoro, San Antonio, TX 78217",29.521391,-98.456684
Yoakum Police Department,Stafford Police Department,Local police department,45, , , , , ,2702 South Main, , ,Stafford,TX,Fort Bend,77477, , , , ,48157,"2702 South Main, Stafford, TX 77477",29.6147604,-95.5554573
Yoakum Police Department,Schertz Police Department,Local police department,44, , , , , ,1404 Schertz Parkway, , ,Schertz,TX,Guadalupe,78154, , , , ,48187,"1404 Schertz Parkway, Schertz, TX 78154",29.5651533,-98.2701596
Yoakum Police Department,Lake Jackson Police Department,Local police department,44, , , , , ,5A Oak Drive, , ,Lake Jackson,TX,Brazoria,77566, , , , ,48039,"5A Oak Drive, Lake Jackson, TX 77566",29.0370899,-95.4491541
Yoakum Police Department,Katy Police Department,Local police department,43, , , , , ,5456 Franz Rd., , ,Katy,TX,Harris,77493, , , , ,48201,"5456 Franz Rd., Katy, TX 77493",29.8019296,-95.8196682
Yoakum Police Department,San Patricio County Sheriff's Office,Sheriff's office,42, , , , , ,300 N Rachal St,PO Box 1382, ,Sinton,TX,San Patricio,78387, , , , ,48409,"300 N Rachal St, Sinton, TX 78387",28.0397965,-97.509633
Yoakum Police Department,Seguin Police Department,Local police department,41, , , , , ,350 N. Guadalupe Street, , ,Seguin,TX,Guadalupe,78155, , , , ,48187,"350 N. Guadalupe Street, Seguin, TX 78155",29.5714634,-97.9698966
Yoakum Police Department,Wharton County Sheriff's Office,Sheriff's office,40, , , , , ,Po Box 726,315 E Elm, ,Wharton,TX,Wharton,77488, , , , ,48481,"Po Box 726, Wharton, TX 77488",29.3116366,-96.1027371
Yoakum Police Department,Alief I.S.D Police Dept.,Special jurisdiction,39, , , , , ,P. O. Box 68, , ,Alief,TX,Harris,77411, , , , ,48201,"P. O. Box 68, Alief, TX 77411",29.703739,-95.587872
Yoakum Police Department,Austin County Sheriff's Office,Sheriff's office,38, , , , , ,417 N Chesley St, , ,Bellville,TX,Austin,77418, , , , ,48015,"417 N Chesley St, Bellville, TX 77418",29.9578573,-96.2634008
Yoakum Police Department,Angleton Police Department,Local police department,37, , , , , ,104 Cannan Dr., , ,Angleton,TX,Brazoria,77515, , , , ,48039,"104 Cannan Dr., Angleton, TX 77515",29.1818491,-95.4300395
Yoakum Police Department,Waller County Sheriff's Office,Sheriff's office,37, , , , , ,701 Calvit St, , ,Hempstead,TX,Waller,77445, , , , ,48473,"701 Calvit St, Hempstead, TX 77445",30.1023564,-96.0753246
Yoakum Police Department,Katy I.S.D. Police Dept.,Special jurisdiction,36, , , , , ,20370 Franz Road, , ,Katy,TX,Harris,77449, , , , ,48201,"20370 Franz Road, Katy, TX 77449",29.8020905,-95.7398122
Yoakum Police Department,Bay City Police Department,Local police department,35, , , , , ,501 Third St, , ,Bay City,TX,Matagorda,77414, , , , ,48321,"501 Third St, Bay City, TX 77414",28.9783161,-95.9832623
Yoakum Police Department,Matagorda County Sheriff's Office,Sheriff's office,34, , , , , ,2308 Ave F, , ,Bay City,TX,Matagorda,77414, , , , ,48321,"2308 Ave F, Bay City, TX 77414",28.980034,-95.970329
Yoakum Police Department,Travis County Constable Pct. 5,Constable/marshal,33, , , , , ,1000 Guadalupe St Ste 111, , ,Austin,TX,Travis,78701, , , , ,48453,"1000 Guadalupe St Ste 111, Austin, TX 78701",30.2733227,-97.7449902
Yoakum Police Department,Memorial Villages Police Department,Local police department,33, , , , , ,11981 Memorial Drive, , ,Houston,TX,Harris,77024, , , , ,48201,"11981 Memorial Drive, Houston, TX 77024",29.7620756,-95.5387488
Yoakum Police Department,Washington County Sheriff's Office,Sheriff's office,32, , , , , ,399 Broadway, , ,Brenham,TX,Washington,77833, , , , ,48477,"399 Broadway, Brenham, TX 77833",30.1668828,-96.3977442
Yoakum Police Department,Edgewood I.S.D. Police Dept.,Special jurisdiction,32, , , , , ,5358 W. Commerce St., , ,San Antonio,TX,Bexar,78237, , , , ,48029,"5358 W. Commerce St., San Antonio, TX 78237",29.4312167,-98.5669522
Yoakum Police Department,Live Oak Police Department,Local police department,30, , , , , ,8001 Shin Oak, , ,Live Oak,TX,Bexar,78233, , , , ,48029,"8001 Shin Oak, Live Oak, TX 78233",29.554155,-98.3292239
Yoakum Police Department,Brenham Police Department,Local police department,30, , , , , ,P. O. Box 682, , ,Brenham,TX,Washington,77834, , , , ,48477,"P. O. Box 682, Brenham, TX 77834",30.1663161,-96.3958392
Yoakum Police Department,Richmond Police Department,Local police department,30, , , , , ,207 Summit Street, , ,Richmond,TX,Fort Bend,77469, , , , ,48157,"207 Summit Street, Richmond, TX 77469",29.5821811,-95.7607832
Yoakum Police Department,Texas State Fire Marshal's Office,Special jurisdiction,30, , , , , ,P. O. Box 149221 333 Guadalupe, , ,Austin,TX,Travis,78714, , , , ,48453,"P. O. Box 149221 333 Guadalupe, Austin, TX 78714",30.2668501,-97.7463521
Yoakum Police Department,El Campo Police Department,Local police department,29, , , , , ,303 E. Jackson, , ,El Campo,TX,Wharton,77437, , , , ,48481,"303 E. Jackson, El Campo, TX 77437",29.1986779,-96.2677061
Yoakum Police Department,Atascosa County Sheriff's Office,Sheriff's office,29, , , , , ,1108 Campbell Ave, , ,Jourdanton,TX,Atascosa,78026, , , , ,48013,"1108 Campbell Ave, Jourdanton, TX 78026",28.91758999999999,-98.5451557
Yoakum Police Department,Universal City Police Department,Local police department,29, , , , , ,2150 Universal City Blvd., , ,Universal City,TX,Bexar,78148, , , , ,48029,"2150 Universal City Blvd., Universal City, TX 78148",29.5569196,-98.3079632
Yoakum Police Department,Texas State University at San Marcos Police Department,Special jurisdiction,29, , , , , ,601 University Drive, , ,San Marco,TX,Hays,78666, , , , ,48209,"601 University Drive, San Marco, TX 78666",29.8881262,-97.9384555
Yoakum Police Department,Bexar County Hospital District Police Dept.,Special jurisdiction,27, , , , , ,4502 Medical Dr., , ,San Antonio,TX,Bexar,78229, , , , ,48029,"4502 Medical Dr., San Antonio, TX 78229",29.5084243,-98.5776596
Yoakum Police Department,Caldwell County Sheriff's Office,Sheriff's office,27, , , , , ,54 N Franklin,P.O. Box 158, ,Lockhart,TX,Caldwell,78644, , , , ,48055,"54 N Franklin, Lockhart, TX 78644",29.8920276,-97.6701626
Yoakum Police Department,Taylor Police Department,Local police department,27, , , , , ,23515 Goddard Rd, , ,Taylor,TX,Williamson,76574, , , , ,48491,"23515 Goddard Rd, Taylor, TX 76574",30.5701906,-97.4097331
Yoakum Police Department,Wilson County Sheriff's Office,Sheriff's office,26, , , , , ,925 Pierce St, , ,Floresville,TX,Wilson,78114, , , , ,48493,"925 Pierce St, Floresville, TX 78114",29.1335781,-98.1561192
Yoakum Police Department,Selma Police Department,Local police department,25, , , , , ,201 N. Webb Street, , ,Selma,TX,Guadalupe,78154, , , , ,48187,"201 N. Webb Street, Selma, TX 78154",29.5867428,-98.3028587
Yoakum Police Department,Lakeway Police Department,Local police department,25, , , , , ,104 Cross Creek Dr., , ,Austin,TX,Travis,78734, , , , ,48453,"104 Cross Creek Dr., Austin, TX 78734",30.36221219999999,-97.9798711
Yoakum Police Department,Bexar County Constable Pct. 2,Constable/marshal,25, , , , , ,6715 Bandera Rd., , ,San Antonio,TX,Bexar,78238, , , , ,48029,"6715 Bandera Rd., San Antonio, TX 78238",29.4962847,-98.6186467
Yoakum Police Department,Kyle Police Department,Local police department,24, , , , , ,P. O. Box 40, , ,Kyle,TX,Hays,78640, , , , ,48209,"P. O. Box 40, Kyle, TX 78640",29.9891052,-97.8772267
Yoakum Police Department,Texas Department of Insurance,Special jurisdiction,24, , , , , ,P. O. Box 149336 Mail Code 109-3A, , ,Austin,TX,Travis,78714, , , , ,48453,"P. O. Box 149336 Mail Code 109-3A, Austin, TX 78714",30.2974509,-97.7670172
Yoakum Police Department,Lockhart Police Department,Local police department,23, , , , , ,214 Bufkin Ln., , ,Lockhart,TX,Caldwell,78644, , , , ,48055,"214 Bufkin Ln., Lockhart, TX 78644",29.8655227,-97.665069
Yoakum Police Department,Hutto Police Department,Local police department,23, , , , , ,401 W Front St, , ,Hutto,TX,Williamson,78634, , , , ,48491,"401 W Front St, Hutto, TX 78634",30.5417082,-97.5482556
Yoakum Police Department,Aransas Pass Police Department,Local police department,23, , , , , ,600 Cleveland Blvd, , ,Aransas Pass,TX,San Patricio,78336, , , , ,48409,"600 Cleveland Blvd, Aransas Pass, TX 78336",27.9103536,-97.1499294
Yoakum Police Department,Beeville Police Department,Local police department,23, , , , , ,402 N. Washington, , ,Beeville,TX,Bee,78102, , , , ,48025,"402 N. Washington, Beeville, TX 78102",28.4049502,-97.7505404
Yoakum Police Department,Wharton Police Department,Local police department,23, , , , , ,1407 N. Richman Rd., , ,Wharton,TX,Wharton,77488, , , , ,48481,"1407 N. Richman Rd., Wharton, TX 77488",29.3237841,-96.1008464
Yoakum Police Department,Leon Valley Police Department,Local police department,23, , , , , ,6400 El Verde Rd., , ,San Antonio,TX,Bexar,78238, , , , ,48029,"6400 El Verde Rd., San Antonio, TX 78238",29.4923808,-98.616368
Yoakum Police Department,Portland Police Department,Local police department,23, , , , , ,773 E Grand River Ave, , ,Portland,TX,San Patricio,78374, , , , ,48409,"773 E Grand River Ave, Portland, TX 78374",27.8772463,-97.3238805
Yoakum Police Department,Rockport Police Department,Local police department,22, , , , , ,714 East Concho, , ,Rockport,TX,Aransas,78382, , , , ,48007,"714 East Concho, Rockport, TX 78382",28.0257571,-97.0539614
Yoakum Police Department,Aransas County Sheriff's Office,Sheriff's office,22, , , , , ,301 N Live Oak St, , ,Rockport,TX,Aransas,78382, , , , ,48007,"301 N Live Oak St, Rockport, TX 78382",28.0255244,-97.0528594
Yoakum Police Department,Fort Bend County Constable Pct. 1,Constable/marshal,22, , , , , ,301 Jackson, , ,Richmond,TX,Fort Bend,77469, , , , ,48157,"301 Jackson, Richmond, TX 77469",29.5817908,-95.7608308
Yoakum Police Department,Bee County Sheriff's Office,Sheriff's office,21, , , , , ,1511 E Toledo St, , ,Beeville,TX,Bee,78102, , , , ,48025,"1511 E Toledo St, Beeville, TX 78102",28.4064025,-97.7303639
Yoakum Police Department,Fort Bend County Constable Pct. 4,Constable/marshal,21, , , , , ,"12919 Dairy Ashford, Suite 300", , ,Sugar Land,TX,Fort Bend,77478, , , , ,48157,"12919 Dairy Ashford, Suite 300, Sugar Land, TX 77478",29.6309327,-95.5973347
Yoakum Police Department,Bexar County Constable Pct. 1,Constable/marshal,21, , , , , ,"218 S. Laredo Street, #102", , ,San Antonio,TX,Bexar,78207, , , , ,48029,"218 S. Laredo Street, #102, San Antonio, TX 78207",29.4234142,-98.4970778
Yoakum Police Department,Lower Colorado River Authority Public Safety Department,Special jurisdiction,20, , , , , ,P.O. Box 220 S-217, , ,Austin,TX,Travis,78767, , , , ,48453,"P.O. Box 220 S-217, Austin, TX 78767",30.3439659,-97.7116518
Yoakum Police Department,Balcones Heights Police Department,Local police department,20, , , , , ,3300 Hillcrest Dr., , ,San Antonio,TX,Bexar,78201, , , , ,48029,"3300 Hillcrest Dr., San Antonio, TX 78201",29.4909931,-98.5542738
Yoakum Police Department,Alamo Heights Police Department,Local police department,20, , , , , ,6116 Broadway, , ,San Antonio,TX,Bexar,78209, , , , ,48029,"6116 Broadway, San Antonio, TX 78209",29.4843512,-98.4661079
Yoakum Police Department,Colorado County Sheriff's Office,Sheriff's office,20, , , , , ,2215 Walnut St,PO Box 607, ,Columbus,TX,Colorado,78934, , , , ,48089,"2215 Walnut St, Columbus, TX 78934",29.7027408,-96.5738145
Yoakum Police Department,Castle Hills Police Department,Local police department,20, , , , , ,209 Lemonwood Drive, , ,San Antonio,TX,Bexar,78213, , , , ,48029,"209 Lemonwood Drive, San Antonio, TX 78213",29.5219874,-98.521502
Yoakum Police Department,Bexar County Constable Pct. 4,Constable/marshal,20, , , , , ,2711 S.E. Loop 410, , ,San Antonio,TX,Bexar,78222, , , , ,48029,"2711 S.E. Loop 410, San Antonio, TX 78222",29.3935636,-98.3902223
Yoakum Police Department,Judson I.S.D. Police Dept.,Special jurisdiction,20, , , , , ,210 School St., , ,Converse,TX,Bexar,78109, , , , ,48029,"210 School St., Converse, TX 78109",29.50911439999999,-98.3108301
Yoakum Police Department,Prairie View A&M University Police Dept.,Special jurisdiction,20, , , , , ,Mail Stop 413,PO BOX 519, ,Prairie View,TX,Waller,77446, , , , ,48473,"Mail Stop 413, Prairie View, TX 77446",30.0882915,-95.9922858
Yoakum Police Department,Port Lavaca Police Department,Local police department,19, , , , , ,202 North Virginia, , ,Port Lavaca,TX,Calhoun,77979, , , , ,48057,"202 North Virginia, Port Lavaca, TX 77979",28.6160065,-96.626779
Yoakum Police Department,Helotes Police Department,Local police department,19, , , , , ,P. O. Box 507, , ,Helotes,TX,Bexar,78023, , , , ,48029,"P. O. Box 507, Helotes, TX 78023",29.5611837,-98.6802212
Yoakum Police Department,Fayette County Sheriff's Office,Sheriff's office,19, , , , , ,Po Box 509, , ,La Grange,TX,Fayette,78945, , , , ,48149,"Po Box 509, La Grange, TX 78945",29.9055033,-96.876647
Yoakum Police Department,Travis County Constable Pct. 2,Constable/marshal,19, , , , , ,10409 Burnet Rd Suite 150, , ,Austin,TX,Travis,78758, , , , ,48453,"10409 Burnet Rd Suite 150, Austin, TX 78758",30.387386,-97.7216921
Yoakum Police Department,Harlandale I.S.D. Police Dept.,Special jurisdiction,18, , , , , ,632 West Vestal  Place, , ,San Antonio,TX,Bexar,78221, , , , ,48029,"632 West Vestal  Place, San Antonio, TX 78221",29.3463195,-98.5138705
Yoakum Police Department,Cibolo Police Department,Local police department,18, , , , , ,P. O. Box 826, , ,Cibolo,TX,Guadalupe,78108, , , , ,48187,"P. O. Box 826, Cibolo, TX 78108",29.5682752,-98.2322355
Yoakum Police Department,Bastrop Police Department,Local police department,18, , , , , ,202 E. Jefferson St., , ,Bastrop,TX,Bastrop,78602, , , , ,48021,"202 E. Jefferson St., Bastrop, TX 78602",30.1138037,-97.3163503
Yoakum Police Department,Sealy Police Department,Local police department,18, , , , , ,201 Second Street, , ,Sealy,TX,Austin,77474, , , , ,48015,"201 Second Street, Sealy, TX 77474",29.78234089999999,-96.1569468
Yoakum Police Department,Pleasanton Police Department,Local police department,18, , , , , ,Po Box 399, , ,Pleasanton,TX,Atascosa,78064, , , , ,48013,"Po Box 399, Pleasanton, TX 78064",28.967194,-98.4786269
Yoakum Police Department,Bexar County Constable Pct. 3,Constable/marshal,18, , , , , ,8918 Tesoro Dr. Suite 301, , ,San Antonio,TX,Bexar,78217, , , , ,48029,"8918 Tesoro Dr. Suite 301, San Antonio, TX 78217",29.5208042,-98.4554345
Yoakum Police Department,Elgin Police Department,Local police department,17, , , , , ,202 Depot St., , ,Elgin,TX,Bastrop,78621, , , , ,48021,"202 Depot St., Elgin, TX 78621",30.3474537,-97.3717295
